zpid,zpidComp,addressComp,cityComp,stateComp,zipComp,priceComp,homeTypeComp,homeStatusComp,livingAreaValueComp,livingAreaUnitsComp,lotAreaValueComp,lotAreaUnitsComp,lastUpdated,lsi_id,lnh_id
35911508,35911506,"3497 Paces Valley Rd NW",Atlanta,GA,30327,2930000,"Single Family",Sold,7400,"Square Feet",1,Acres,"2024-11-20 22:18:43",8640,485
348774978,108602501,"568 Trabert Ave NW",Atlanta,GA,30309,1297516,"Single Family",Sold,7441,"Square Feet",2,Acres,"2024-11-20 23:54:06",8614,486
35863145,35863195,"1376 Willis Mill Rd SW",Atlanta,GA,30311,330000,"Single Family",Sold,3254,"Square Feet",1,Acres,"2024-11-20 22:18:43",5588,487
14532408,14532395,"1116 Shepherds Ln NE",Atlanta,GA,30324,404800,"Single Family",Other,1170,"Square Feet",8712,"Square Feet","2024-11-20 23:54:06",22641,488
35911508,35911509,"701 W Paces Ferry Rd NW",Atlanta,GA,30327,2529300,"Single Family",Other,5725,"Square Feet",1,Acres,"2024-11-20 23:54:06",8640,489
348774978,108602501,"568 Trabert Ave NW",Atlanta,GA,30309,1297516,"Single Family",Sold,7441,"Square Feet",2,Acres,"2024-11-20 22:18:43",8614,490
35863145,35863195,"1376 Willis Mill Rd SW",Atlanta,GA,30311,330000,"Single Family",Sold,3254,"Square Feet",1,Acres,"2024-11-20 23:54:06",5588,491
35911508,35911509,"701 W Paces Ferry Rd NW",Atlanta,GA,30327,2529300,"Single Family",Other,5725,"Square Feet",1,Acres,"2024-11-20 22:18:43",8640,492
35872067,35872064,"3441 Adkins Rd NW",Atlanta,GA,30331,147200,"Single Family",Other,1000,"Square Feet",10798,"Square Feet","2024-11-20 22:18:43",3707,493
171478121,97992872,"2910 Ridgeview Dr",Atlanta,GA,30331,237500,Townhouse,Other,1792,"Square Feet",2613,"Square Feet","2024-11-20 23:54:06",10444,494
65466425,65466349,"700 Park Regency Pl NE APT 501",Atlanta,GA,30326,300501,Condo,Sold,1145,"Square Feet",1133,"Square Feet","2024-11-20 22:18:43",8539,495
35911508,35911418,"738 W Paces Ferry Rd NW",Atlanta,GA,30327,1848000,"Single Family",Other,4500,"Square Feet",1,Acres,"2024-11-20 23:54:06",8640,496
35872067,35872064,"3441 Adkins Rd NW",Atlanta,GA,30331,147200,"Single Family",Other,1000,"Square Feet",10798,"Square Feet","2024-11-20 23:54:06",3707,497
171478121,97992872,"2910 Ridgeview Dr",Atlanta,GA,30331,237500,Townhouse,Other,1792,"Square Feet",2613,"Square Feet","2024-11-20 22:18:43",10444,498
65466425,65466349,"700 Park Regency Pl NE APT 501",Atlanta,GA,30326,300501,Condo,Sold,1145,"Square Feet",1133,"Square Feet","2024-11-20 23:54:06",8539,499
35911508,35911418,"738 W Paces Ferry Rd NW",Atlanta,GA,30327,1848000,"Single Family",Other,4500,"Square Feet",1,Acres,"2024-11-20 22:18:43",8640,500
35872067,35872065,"3447 Adkins Rd NW",Atlanta,GA,30331,235000,"Single Family","For Sale",1560,"Square Feet",10193,"Square Feet","2024-11-20 23:54:06",3707,501
171478121,171478123,"2905 Ridgeview Dr SW",Atlanta,GA,30331,288000,Townhouse,Other,1544,"Square Feet",2178,"Square Feet","2024-11-20 23:54:06",10444,502
35901782,402683761,"2660 Peachtree Rd NW #26AB",Atlanta,GA,30305,1500000,Condo,"Recently Sold",4806,"Square Feet",4805,"Square Feet","2024-11-20 22:18:43",8525,503
14532620,14532623,"1120 Janes Ln NE",Atlanta,GA,30324,395400,"Single Family",Other,1204,"Square Feet",1,Acres,"2024-11-20 23:54:06",22640,504
35872042,35871906,"965 Fairburn Rd NW",Atlanta,GA,30331,135200,"Single Family",Other,1000,"Square Feet",9099,"Square Feet","2024-11-20 23:54:06",3705,505
35847449,35847450,"1670 S Olympian Way SW",Atlanta,GA,30310,177600,"Single Family",Other,1040,"Square Feet",6351,"Square Feet","2024-11-20 22:18:43",10502,506
14532620,14532639,"1111 Palafox Dr NE",Atlanta,GA,30324,340000,"Single Family",Sold,1026,"Square Feet",8712,"Square Feet","2024-11-20 22:18:43",22640,507
35872042,35871906,"965 Fairburn Rd NW",Atlanta,GA,30331,135200,"Single Family",Other,1000,"Square Feet",9099,"Square Feet","2024-11-20 22:18:43",3705,508
35857765,35857731,"195 Florida Ave SW",Atlanta,GA,30310,153700,"Single Family",Other,1105,"Square Feet",9748,"Square Feet","2024-11-20 23:54:06",5587,509
35847449,35847448,"1680 S Olympian Way SW",Atlanta,GA,30310,266300,"Single Family",Other,1044,"Square Feet",7405,"Square Feet","2024-11-20 22:18:43",10502,510
92193324,92191577,"1199 Huff Rd NW UNIT 110",Atlanta,GA,30318,572200,Townhouse,Other,1806,"Square Feet",1306,"Square Feet","2024-11-20 22:18:43",8610,511
35884082,35884091,"2668 Altaview Dr SE",Atlanta,GA,30354,225700,"Single Family",Other,1968,"Square Feet",0,Acres,"2024-11-20 22:18:43",5009,512
2054363453,35933837,"2 Emma Ln NE",Atlanta,GA,30342,1510000,"Single Family",Sold,3039,"Square Feet",2,Acres,"2024-11-20 22:18:43",8638,513
14532620,14532639,"1111 Palafox Dr NE",Atlanta,GA,30324,340000,"Single Family",Sold,1026,"Square Feet",8712,"Square Feet","2024-11-20 23:54:06",22640,514
35872042,35872041,"980 Fairburn Rd NW",Atlanta,GA,30331,249000,"Single Family",Sold,900,"Square Feet",7810,"Square Feet","2024-11-20 23:54:06",3705,515
92193324,92191577,"1199 Huff Rd NW UNIT 110",Atlanta,GA,30318,572200,Townhouse,Other,1806,"Square Feet",1306,"Square Feet","2024-11-20 23:54:06",8610,516
35847449,35847448,"1680 S Olympian Way SW",Atlanta,GA,30310,266300,"Single Family",Other,1044,"Square Feet",7405,"Square Feet","2024-11-20 23:54:06",10502,517
65469455,65469421,"195 14th St NE #304",Atlanta,GA,30309,243000,Condo,"Recently Sold",693,"Square Feet",0,"Square Feet","2024-11-20 23:54:06",5655,518
35872067,35872065,"3447 Adkins Rd NW",Atlanta,GA,30331,235000,"Single Family","For Sale",1560,"Square Feet",10193,"Square Feet","2024-11-20 22:18:43",3707,519
171478121,171478123,"2905 Ridgeview Dr SW",Atlanta,GA,30331,288000,Townhouse,Other,1544,"Square Feet",2178,"Square Feet","2024-11-20 22:18:43",10444,520
35901782,402683761,"2660 Peachtree Rd NW #26AB",Atlanta,GA,30305,1500000,Condo,"Recently Sold",4806,"Square Feet",4805,"Square Feet","2024-11-20 23:54:06",8525,521
35872067,35872080,"3450 Adkins Rd NW",Atlanta,GA,30331,202600,"Single Family",Other,1480,"Square Feet",0,Acres,"2024-11-20 23:54:06",3707,522
171478121,171478122,"2907 Ridgeview Dr SW",Atlanta,GA,30331,287400,Townhouse,Other,1536,"Square Feet",2178,"Square Feet","2024-11-20 22:18:43",10444,523
35901782,35901857,"2660 Peachtree Rd NW APT 18G",Atlanta,GA,30305,630000,Condo,"For Sale",1600,"Square Feet",1599,"Square Feet","2024-11-20 23:54:06",8525,524
35872067,35872080,"3450 Adkins Rd NW",Atlanta,GA,30331,202600,"Single Family",Other,1480,"Square Feet",0,Acres,"2024-11-20 22:18:43",3707,525
65466425,65466357,"700 Park Regency Pl NE APT 603",Atlanta,GA,30326,650000,Condo,"For Sale",1703,"Square Feet",1699,"Square Feet","2024-11-20 23:54:06",8539,526
171478121,171478122,"2907 Ridgeview Dr SW",Atlanta,GA,30331,287400,Townhouse,Other,1536,"Square Feet",2178,"Square Feet","2024-11-20 23:54:06",10444,527
35901782,35901857,"2660 Peachtree Rd NW APT 18G",Atlanta,GA,30305,630000,Condo,"For Sale",1600,"Square Feet",1599,"Square Feet","2024-11-20 22:18:43",8525,528
35872067,35872066,"3453 Adkins Rd NW",Atlanta,GA,30331,144500,"Single Family",Other,1000,"Square Feet",9099,"Square Feet","2024-11-20 22:18:43",3707,529
65466425,65466357,"700 Park Regency Pl NE APT 603",Atlanta,GA,30326,650000,Condo,"For Sale",1703,"Square Feet",1699,"Square Feet","2024-11-20 22:18:43",8539,530
35901782,35901796,"2660 Peachtree Rd NW APT 21E",Atlanta,GA,30305,1249000,Condo,"For Sale",2951,"Square Feet",2949,"Square Feet","2024-11-20 23:54:06",8525,531
35872067,35872066,"3453 Adkins Rd NW",Atlanta,GA,30331,144500,"Single Family",Other,1000,"Square Feet",9099,"Square Feet","2024-11-20 23:54:06",3707,532
65466425,65466368,"700 Park Regency Pl NE APT 706",Atlanta,GA,30326,575000,Condo,"For Sale",1667,"Square Feet",1668,"Square Feet","2024-11-20 23:54:06",8539,533
35872067,35872079,"3456 Adkins Rd NW",Atlanta,GA,30331,187800,"Single Family",Other,1560,"Square Feet",10075,"Square Feet","2024-11-20 23:54:06",3707,534
35872067,35872079,"3456 Adkins Rd NW",Atlanta,GA,30331,187800,"Single Family",Other,1560,"Square Feet",10075,"Square Feet","2024-11-20 22:18:43",3707,535
65466425,65466368,"700 Park Regency Pl NE APT 706",Atlanta,GA,30326,575000,Condo,"For Sale",1667,"Square Feet",1668,"Square Feet","2024-11-20 22:18:43",8539,536
171478121,171478119,"2913 Ridgeview Dr SW",Atlanta,GA,30331,287700,Townhouse,Other,1536,"Square Feet",2178,"Square Feet","2024-11-20 23:54:06",10444,537
35872067,35872068,"3465 Adkins Rd NW",Atlanta,GA,30331,170800,"Single Family",Other,1120,"Square Feet",0,Acres,"2024-11-20 22:18:43",3707,538
171478121,171478119,"2913 Ridgeview Dr SW",Atlanta,GA,30331,287700,Townhouse,Other,1536,"Square Feet",2178,"Square Feet","2024-11-20 22:18:43",10444,539
35901782,35901796,"2660 Peachtree Rd NW APT 21E",Atlanta,GA,30305,1249000,Condo,"For Sale",2951,"Square Feet",2949,"Square Feet","2024-11-20 22:18:43",8525,540
442725227,69381366,"1150 Collier Rd NW APT A3",Atlanta,GA,30318,265400,Condo,"Recently Sold",1073,"Square Feet",1072,"Square Feet","2024-11-20 22:18:43",8628,541
35901782,35901750,"2660 Peachtree Rd NW APT 28C",Atlanta,GA,30305,860000,Condo,"Recently Sold",2403,"Square Feet",2405,"Square Feet","2024-11-20 22:18:43",8525,542
442725227,69381366,"1150 Collier Rd NW APT A3",Atlanta,GA,30318,265400,Condo,"Recently Sold",1073,"Square Feet",1072,"Square Feet","2024-11-20 23:54:06",8628,543
35901782,35901750,"2660 Peachtree Rd NW APT 28C",Atlanta,GA,30305,860000,Condo,"Recently Sold",2403,"Square Feet",2405,"Square Feet","2024-11-20 23:54:06",8525,544
442725227,69380018,"1150 Collier Rd NW APT A5",Atlanta,GA,30318,220000,Condo,"Recently Sold",1073,"Square Feet",0,"Square Feet","2024-11-20 22:18:43",8628,545
65466425,65466375,"700 Park Regency Pl NE APT 805",Atlanta,GA,30326,876000,Condo,Sold,2495,"Square Feet",2483,"Square Feet","2024-11-20 23:54:06",8539,546
35901782,35901891,"2660 Peachtree Rd NW APT 28H",Atlanta,GA,30305,450000,Condo,"Recently Sold",1600,"Square Feet",1612,"Square Feet","2024-11-20 22:18:43",8525,547
35872067,35872068,"3465 Adkins Rd NW",Atlanta,GA,30331,170800,"Single Family",Other,1120,"Square Feet",0,Acres,"2024-11-20 23:54:06",3707,548
442725227,69380018,"1150 Collier Rd NW APT A5",Atlanta,GA,30318,220000,Condo,"Recently Sold",1073,"Square Feet",0,"Square Feet","2024-11-20 23:54:06",8628,549
65466425,65466375,"700 Park Regency Pl NE APT 805",Atlanta,GA,30326,876000,Condo,Sold,2495,"Square Feet",2483,"Square Feet","2024-11-20 22:18:43",8539,550
35901782,35901891,"2660 Peachtree Rd NW APT 28H",Atlanta,GA,30305,450000,Condo,"Recently Sold",1600,"Square Feet",1612,"Square Feet","2024-11-20 23:54:06",8525,551
35872067,35872069,"3471 Adkins Rd NW",Atlanta,GA,30331,279200,"Single Family",Other,1450,"Square Feet",0,Acres,"2024-11-20 23:54:06",3707,552
442725227,69372744,"1150 Collier Rd NW APT B4",Atlanta,GA,30318,239995,Condo,"For Sale",775,"Square Feet",436,"Square Feet","2024-11-20 22:18:43",8628,553
65466425,65466381,"700 Park Regency Pl NE APT 904",Atlanta,GA,30326,459000,Condo,Sold,1680,"Square Feet",1681,"Square Feet","2024-11-20 22:18:43",8539,554
35901782,35901866,"2660 Peachtree Rd NW APT 30G",Atlanta,GA,30305,1050000,Condo,"For Sale",2403,"Square Feet",2405,"Square Feet","2024-11-20 23:54:06",8525,555
35872067,35872069,"3471 Adkins Rd NW",Atlanta,GA,30331,279200,"Single Family",Other,1450,"Square Feet",0,Acres,"2024-11-20 22:18:43",3707,556
442725227,69372744,"1150 Collier Rd NW APT B4",Atlanta,GA,30318,239995,Condo,"For Sale",775,"Square Feet",436,"Square Feet","2024-11-20 23:54:06",8628,557
35901782,35901866,"2660 Peachtree Rd NW APT 30G",Atlanta,GA,30305,1050000,Condo,"For Sale",2403,"Square Feet",2405,"Square Feet","2024-11-20 22:18:43",8525,558
35879500,35879554,"362 McGill Pl NE",Atlanta,GA,30312,213900,Condo,Pending,813,"Square Feet",815,"Square Feet","2024-11-20 22:18:43",5666,559
442725227,69368597,"1150 Collier Rd NW APT B9",Atlanta,GA,30318,209000,Condo,Sold,775,"Square Feet",775,"Square Feet","2024-11-20 22:18:43",8628,560
35901782,35901752,"2660 Peachtree Rd NW APT 31C",Atlanta,GA,30305,975000,Condo,"Recently Sold",2403,"Square Feet",2396,"Square Feet","2024-11-20 22:18:43",8525,561
35879500,35879554,"362 McGill Pl NE",Atlanta,GA,30312,213900,Condo,Pending,813,"Square Feet",815,"Square Feet","2024-11-20 23:54:06",5666,562
442725227,69368597,"1150 Collier Rd NW APT B9",Atlanta,GA,30318,209000,Condo,Sold,775,"Square Feet",775,"Square Feet","2024-11-20 23:54:06",8628,563
35901782,35901752,"2660 Peachtree Rd NW APT 31C",Atlanta,GA,30305,975000,Condo,"Recently Sold",2403,"Square Feet",2396,"Square Feet","2024-11-20 23:54:06",8525,564
35879500,35879532,"386 McGill Pl NE",Atlanta,GA,30312,265000,Condo,"Recently Sold",1266,"Square Feet",1268,"Square Feet","2024-11-20 23:54:06",5666,565
442725227,69365329,"1150 Collier Rd NW APT M2",Atlanta,GA,30318,255900,Condo,"For Sale",775,"Square Feet",741,"Square Feet","2024-11-20 23:54:06",8628,566
35901782,35901867,"2660 Peachtree Rd NW APT 32G",Atlanta,GA,30305,1099000,Condo,"For Sale",2403,"Square Feet",2396,"Square Feet","2024-11-20 23:54:06",8525,567
35879500,35879532,"386 McGill Pl NE",Atlanta,GA,30312,265000,Condo,"Recently Sold",1266,"Square Feet",1268,"Square Feet","2024-11-20 22:18:43",5666,568
442725227,69365329,"1150 Collier Rd NW APT M2",Atlanta,GA,30318,255900,Condo,"For Sale",775,"Square Feet",741,"Square Feet","2024-11-20 22:18:43",8628,569
35885165,65450689,"4700 Heatherwood Dr SW",Atlanta,GA,30331,455800,"Single Family",Other,2763,"Square Feet",1,Acres,"2024-11-20 23:54:06",10406,570
35901782,35901867,"2660 Peachtree Rd NW APT 32G",Atlanta,GA,30305,1099000,Condo,"For Sale",2403,"Square Feet",2396,"Square Feet","2024-11-20 22:18:43",8525,571
35879500,35879501,"424 McGill Pl NE",Atlanta,GA,30312,249900,Condo,Sold,960,"Square Feet",871,"Square Feet","2024-11-20 22:18:43",5666,572
35885165,35885163,"4720 Heatherwood Dr SW",Atlanta,GA,30331,344300,"Single Family",Other,1876,"Square Feet",1,Acres,"2024-11-20 23:54:06",10406,573
35879500,35879501,"424 McGill Pl NE",Atlanta,GA,30312,249900,Condo,Sold,960,"Square Feet",871,"Square Feet","2024-11-20 23:54:06",5666,574
35901019,35900971,"2214 Peachtree Rd NW APT A3",Atlanta,GA,30309,265000,Condo,"Recently Sold",1151,"Square Feet",1149,"Square Feet","2024-11-20 22:18:43",8604,575
35885165,35885163,"4720 Heatherwood Dr SW",Atlanta,GA,30331,344300,"Single Family",Other,1876,"Square Feet",1,Acres,"2024-11-20 22:18:43",10406,576
35879500,35879516,"454 McGill Pl NE",Atlanta,GA,30312,298000,Condo,Sold,1266,"Square Feet",1268,"Square Feet","2024-11-20 22:18:43",5666,577
35901019,35900971,"2214 Peachtree Rd NW APT A3",Atlanta,GA,30309,265000,Condo,"Recently Sold",1151,"Square Feet",1149,"Square Feet","2024-11-20 23:54:06",8604,578
2053641329,35914824,"2995 Devonshire Pl NW",Atlanta,GA,30327,1409700,"Single Family",Other,4282,"Square Feet",0,Acres,"2024-11-20 22:18:43",8608,579
35879500,35879516,"454 McGill Pl NE",Atlanta,GA,30312,298000,Condo,Sold,1266,"Square Feet",1268,"Square Feet","2024-11-20 23:54:06",5666,580
2053641329,35914824,"2995 Devonshire Pl NW",Atlanta,GA,30327,1409700,"Single Family",Other,4282,"Square Feet",0,Acres,"2024-11-20 23:54:06",8608,581
35879500,35879569,"564 McGill Pl NE",Atlanta,GA,30312,235000,Condo,Pending,813,"Square Feet",815,"Square Feet","2024-11-20 23:54:06",5666,582
2053641329,35914825,"2999 Devonshire Pl NW",Atlanta,GA,30327,1202200,"Single Family",Other,3969,"Square Feet",0,Acres,"2024-11-20 23:54:06",8608,583
35879500,35879569,"564 McGill Pl NE",Atlanta,GA,30312,235000,Condo,Pending,813,"Square Feet",815,"Square Feet","2024-11-20 22:18:43",5666,584
2053641329,35914825,"2999 Devonshire Pl NW",Atlanta,GA,30327,1202200,"Single Family",Other,3969,"Square Feet",0,Acres,"2024-11-20 22:18:43",8608,585
2053641329,69347317,"3044 Howell Mill Rd NW",Atlanta,GA,30327,3950000,"Single Family",Pending,9357,"Square Feet",1,Acres,"2024-11-20 23:54:06",8608,586
442725227,71752346,"1150 Collier Rd NW APT A12",Atlanta,GA,30318,200000,Condo,"Recently Sold",775,"Square Feet",549,"Square Feet","2024-11-20 22:18:43",8628,587
35901019,35900977,"2214 Peachtree Rd NW APT B3",Atlanta,GA,30309,280000,Condo,Other,1076,"Square Feet",1075,"Square Feet","2024-11-20 23:54:06",8604,588
2053641329,69347317,"3044 Howell Mill Rd NW",Atlanta,GA,30327,3950000,"Single Family",Pending,9357,"Square Feet",1,Acres,"2024-11-20 22:18:43",8608,589
442725227,71752346,"1150 Collier Rd NW APT A12",Atlanta,GA,30318,200000,Condo,"Recently Sold",775,"Square Feet",549,"Square Feet","2024-11-20 23:54:06",8628,590
35901019,35900977,"2214 Peachtree Rd NW APT B3",Atlanta,GA,30309,280000,Condo,Other,1076,"Square Feet",1075,"Square Feet","2024-11-20 22:18:43",8604,591
2053641329,125809896,"3058 Howell Mill Rd NW",Atlanta,GA,30327,1212000,"Single Family",Sold,4825,"Square Feet",0,Acres,"2024-11-20 22:18:43",8608,592
442725227,69381942,"1150 Collier Rd NW APT B14",Atlanta,GA,30318,280200,Condo,"Recently Sold",1073,"Square Feet",1072,"Square Feet","2024-11-20 22:18:43",8628,593
35901019,35900978,"2214 Peachtree Rd NW APT B4",Atlanta,GA,30309,281100,Condo,Sold,1151,"Square Feet",1149,"Square Feet","2024-11-20 23:54:06",8604,594
35879500,35879577,"580 McGill Pl NE",Atlanta,GA,30312,320000,Condo,"Recently Sold",1266,"Square Feet",828,"Square Feet","2024-11-20 23:54:06",5666,595
2053641329,125809896,"3058 Howell Mill Rd NW",Atlanta,GA,30327,1212000,"Single Family",Sold,4825,"Square Feet",0,Acres,"2024-11-20 23:54:06",8608,596
442725227,69381942,"1150 Collier Rd NW APT B14",Atlanta,GA,30318,280200,Condo,"Recently Sold",1073,"Square Feet",1072,"Square Feet","2024-11-20 23:54:06",8628,597
35901019,35900978,"2214 Peachtree Rd NW APT B4",Atlanta,GA,30309,281100,Condo,Sold,1151,"Square Feet",1149,"Square Feet","2024-11-20 22:18:43",8604,598
35879500,35879577,"580 McGill Pl NE",Atlanta,GA,30312,320000,Condo,"Recently Sold",1266,"Square Feet",828,"Square Feet","2024-11-20 22:18:43",5666,599
2053641329,35914536,"3065 Westminster Cir NW",Atlanta,GA,30327,689200,"Single Family",Other,1558,"Square Feet",0,Acres,"2024-11-20 22:18:43",8608,600
442725227,69375672,"1150 Collier Rd NW APT C10",Atlanta,GA,30318,255000,Condo,"For Sale",1073,"Square Feet",1089,"Square Feet","2024-11-20 23:54:06",8628,601
35901019,35900979,"2214 Peachtree Rd NW APT B5",Atlanta,GA,30309,286100,Condo,Other,1076,"Square Feet",1075,"Square Feet","2024-11-20 23:54:06",8604,602
35879500,35879506,"434 Mc Gill Pl NE",Atlanta,GA,30312,215000,Condo,"For Sale",813,"Square Feet",784,"Square Feet","2024-11-20 23:54:06",5666,603
2053641329,35914536,"3065 Westminster Cir NW",Atlanta,GA,30327,689200,"Single Family",Other,1558,"Square Feet",0,Acres,"2024-11-20 23:54:06",8608,604
442725227,69375672,"1150 Collier Rd NW APT C10",Atlanta,GA,30318,255000,Condo,"For Sale",1073,"Square Feet",1089,"Square Feet","2024-11-20 22:18:43",8628,605
35901019,35900979,"2214 Peachtree Rd NW APT B5",Atlanta,GA,30309,286100,Condo,Other,1076,"Square Feet",1075,"Square Feet","2024-11-20 22:18:43",8604,606
35879500,35879506,"434 Mc Gill Pl NE",Atlanta,GA,30312,215000,Condo,"For Sale",813,"Square Feet",784,"Square Feet","2024-11-20 22:18:43",5666,607
2053641329,35914537,"3071 Westminster Cir NW",Atlanta,GA,30327,1520000,"Single Family","Recently Sold",4705,"Square Feet",0,Acres,"2024-11-20 23:54:06",8608,608
442725227,69370571,"1150 Collier Rd NW APT H12",Atlanta,GA,30318,247260,Condo,Sold,1073,"Square Feet",1072,"Square Feet","2024-11-20 22:18:43",8628,609
35901019,35900981,"2222 Peachtree Rd NW APT A1",Atlanta,GA,30309,220100,Condo,Other,852,"Square Feet",853,"Square Feet","2024-11-20 23:54:06",8604,610
35879500,35879563,"330 Ralph McGill Blvd NE",Atlanta,GA,30312,260700,Condo,Other,960,"Square Feet",958,"Square Feet","2024-11-20 23:54:06",5666,611
2053641329,35914537,"3071 Westminster Cir NW",Atlanta,GA,30327,1520000,"Single Family","Recently Sold",4705,"Square Feet",0,Acres,"2024-11-20 22:18:43",8608,612
442725227,69370571,"1150 Collier Rd NW APT H12",Atlanta,GA,30318,247260,Condo,Sold,1073,"Square Feet",1072,"Square Feet","2024-11-20 23:54:06",8628,613
35901019,35900981,"2222 Peachtree Rd NW APT A1",Atlanta,GA,30309,220100,Condo,Other,852,"Square Feet",853,"Square Feet","2024-11-20 22:18:43",8604,614
35879500,35879563,"330 Ralph McGill Blvd NE",Atlanta,GA,30312,260700,Condo,Other,960,"Square Feet",958,"Square Feet","2024-11-20 22:18:43",5666,615
171603062,171603057,"4042 Princeton Lakes Way SW",Atlanta,GA,30331,303700,Townhouse,Other,2118,"Square Feet",3489,"Square Feet","2024-11-20 22:18:43",10442,616
35901019,35900983,"2222 Peachtree Rd NW APT A3",Atlanta,GA,30309,223300,Apartment,Other,875,"Square Feet",814,"Square Feet","2024-11-20 23:54:06",8604,617
35872042,35872041,"980 Fairburn Rd NW",Atlanta,GA,30331,249000,"Single Family",Sold,900,"Square Feet",7810,"Square Feet","2024-11-20 22:18:43",3705,618
69375258,69373268,"2808 Brookford Ln SW",Atlanta,GA,30331,386400,"Single Family",Other,3417,"Square Feet",9147,"Square Feet","2024-11-20 23:54:06",16980,619
65469455,65469421,"195 14th St NE #304",Atlanta,GA,30309,243000,Condo,"Recently Sold",693,"Square Feet",0,"Square Feet","2024-11-20 22:18:43",5655,620
92193324,92191510,"1199 Huff Rd NW UNIT 111",Atlanta,GA,30318,563200,Townhouse,Other,1920,"Square Feet",2613,"Square Feet","2024-11-20 23:54:06",8610,621
69375258,69373268,"2808 Brookford Ln SW",Atlanta,GA,30331,386400,"Single Family",Other,3417,"Square Feet",9147,"Square Feet","2024-11-20 22:18:43",16980,622
14532203,14532205,"1121 Weatherstone Dr NE",Atlanta,GA,30324,325000,Condo,Sold,1360,"Square Feet",828,"Square Feet","2024-11-20 22:18:43",22637,623
35872042,35872040,"986 Fairburn Rd NW",Atlanta,GA,30331,133900,"Single Family",Other,1150,"Square Feet",8028,"Square Feet","2024-11-20 23:54:06",3705,624
442742092,35932687,"430 Lindbergh Dr NE #1",Atlanta,GA,30305,238000,Apartment,Sold,1200,"Square Feet",1189,"Square Feet","2024-11-20 23:54:06",8618,625
92193324,92191510,"1199 Huff Rd NW UNIT 111",Atlanta,GA,30318,563200,Townhouse,Other,1920,"Square Feet",2613,"Square Feet","2024-11-20 22:18:43",8610,626
35872042,35872040,"986 Fairburn Rd NW",Atlanta,GA,30331,133900,"Single Family",Other,1150,"Square Feet",8028,"Square Feet","2024-11-20 22:18:43",3705,627
92193324,92191773,"1199 Huff Rd NW UNIT 116",Atlanta,GA,30318,735000,Townhouse,"Recently Sold",2871,"Square Feet",2613,"Square Feet","2024-11-20 23:54:06",8610,628
171603062,171603057,"4042 Princeton Lakes Way SW",Atlanta,GA,30331,303700,Townhouse,Other,2118,"Square Feet",3489,"Square Feet","2024-11-20 23:54:06",10442,629
14532203,14532205,"1121 Weatherstone Dr NE",Atlanta,GA,30324,325000,Condo,Sold,1360,"Square Feet",828,"Square Feet","2024-11-20 23:54:06",22637,630
35901019,35900983,"2222 Peachtree Rd NW APT A3",Atlanta,GA,30309,223300,Apartment,Other,875,"Square Feet",814,"Square Feet","2024-11-20 22:18:43",8604,631
442742092,35932687,"430 Lindbergh Dr NE #1",Atlanta,GA,30305,238000,Apartment,Sold,1200,"Square Feet",1189,"Square Feet","2024-11-20 22:18:43",8618,632
171603062,171603063,"4053 Princeton Lakes Way SW",Atlanta,GA,30331,311800,Townhouse,Other,2118,"Square Feet",3057,"Square Feet","2024-11-20 22:18:43",10442,633
14532203,14532204,"1123 Weatherstone Dr NE",Atlanta,GA,30324,330700,Condo,Other,1377,"Square Feet",784,"Square Feet","2024-11-20 22:18:43",22637,634
35901019,35900991,"2222 Peachtree Rd NW APT B2",Atlanta,GA,30309,233300,Condo,Other,878,"Square Feet",879,"Square Feet","2024-11-20 22:18:43",8604,635
442742092,35932639,"430 Lindbergh Dr NE APT A2",Atlanta,GA,30305,264900,Apartment,Other,1188,"Square Feet",1189,"Square Feet","2024-11-20 22:18:43",8618,636
171603062,171603063,"4053 Princeton Lakes Way SW",Atlanta,GA,30331,311800,Townhouse,Other,2118,"Square Feet",3057,"Square Feet","2024-11-20 23:54:06",10442,637
14532203,14532204,"1123 Weatherstone Dr NE",Atlanta,GA,30324,330700,Condo,Other,1377,"Square Feet",784,"Square Feet","2024-11-20 23:54:06",22637,638
35901019,35900991,"2222 Peachtree Rd NW APT B2",Atlanta,GA,30309,233300,Condo,Other,878,"Square Feet",879,"Square Feet","2024-11-20 23:54:06",8604,639
442742092,35932639,"430 Lindbergh Dr NE APT A2",Atlanta,GA,30305,264900,Apartment,Other,1188,"Square Feet",1189,"Square Feet","2024-11-20 23:54:06",8618,640
171603062,171603059,"4054 Princeton Lakes Way SW",Atlanta,GA,30331,342000,Townhouse,"Recently Sold",0,"Square Feet",2788,"Square Feet","2024-11-20 22:18:43",10442,641
35901019,35900992,"2222 Peachtree Rd NW APT B3",Atlanta,GA,30309,224500,Condo,Other,878,"Square Feet",879,"Square Feet","2024-11-20 23:54:06",8604,642
442742092,35932640,"430 Lindbergh Dr NE APT A3",Atlanta,GA,30305,236000,Condo,Other,1188,"Square Feet",1189,"Square Feet","2024-11-20 23:54:06",8618,643
171603062,171603059,"4054 Princeton Lakes Way SW",Atlanta,GA,30331,342000,Townhouse,"Recently Sold",0,"Square Feet",2788,"Square Feet","2024-11-20 23:54:06",10442,644
442742092,35932640,"430 Lindbergh Dr NE APT A3",Atlanta,GA,30305,236000,Condo,Other,1188,"Square Feet",1189,"Square Feet","2024-11-20 22:18:43",8618,645
