zpid,price,homeStatus,homeType,datePosted,streetAddress,city,state,zipcode,county,yearBuilt,livingArea,livingAreaUnits,rentZestimate,bathrooms,bedrooms,pageViewCount,favoriteCount,propertyTaxRate,timeOnZillow,dateSold,url,lastUpdated,pl_id,lsi_id,lph_id,ls_id
1170684,350000,"Recently Sold","Single Family",2024-09-12,"124 W Banta Rd",Indianapolis,IN,46217,"Marion County",1974,3494,sqft,3074,4,3,501,16,0.86,9,2024-11-22,https://www.zillow.com/homedetails/124-W-Banta-Rd-Indianapolis-IN-46217/1170684_zpid/,"2024-11-23 09:30:22",493,137,38094,2913
3740826,1125000,"Recently Sold",Condo,2024-09-09,"1738 N Mohawk St #3",Chicago,IL,60614,"Cook County",NULL,NULL,sqft,4721,3,3,138,4,1.89,9,2024-11-22,https://www.zillow.com/homedetails/1738-N-Mohawk-St-3-Chicago-IL-60614/3740826_zpid/,"2024-11-23 09:30:22",494,35044,2953,2169
111942312,58000,"Recently Sold","Single Family",2024-06-23,"8554 Whitcomb St",Detroit,MI,48228,"Wayne County",1940,1160,sqft,1345,1,3,303,17,1.61,9,2024-11-22,https://www.zillow.com/homedetails/8554-Whitcomb-St-Detroit-MI-48228/111942312_zpid/,"2024-11-23 09:30:22",495,55705,100992,1960
1226664,130000,"Recently Sold","Single Family",2024-10-21,"5320 E 33rd St",Indianapolis,IN,46218,"Marion County",1959,925,sqft,1121,1,3,38,0,0.86,9,2024-11-22,https://www.zillow.com/homedetails/5320-E-33rd-St-Indianapolis-IN-46218/1226664_zpid/,"2024-11-23 09:30:22",496,52928,NULL,2504
2126645029,695000,"Recently Sold",Townhouse,2024-09-10,"430 W Armitage Ave APT I",Chicago,IL,60614,"Cook County",1994,1500,sqft,4848,3,2,83,3,1.89,9,2024-11-22,https://www.zillow.com/homedetails/430-W-Armitage-Ave-APT-I-Chicago-IL-60614/2126645029_zpid/,"2024-11-23 09:30:22",497,35045,NULL,2255
88675986,13000,"Recently Sold","Single Family",2024-11-21,"18036 Mackay St",Detroit,MI,48234,"Wayne County",1950,716,sqft,1102,1,2,4,0,1.61,9,2024-11-22,https://www.zillow.com/homedetails/18036-Mackay-St-Detroit-MI-48234/88675986_zpid/,"2024-11-23 09:30:22",498,21006,2942,2667
1223758,222000,"Recently Sold","Single Family",2024-09-29,"6629 E Michigan St",Indianapolis,IN,46219,"Marion County",1957,2376,sqft,1418,1,3,43,1,0.86,9,2024-11-22,https://www.zillow.com/homedetails/6629-E-Michigan-St-Indianapolis-IN-46219/1223758_zpid/,"2024-11-23 09:30:22",499,3197,2502,2470
88096131,31000,"Recently Sold","Single Family",2024-11-15,"19662 Mitchell St",Detroit,MI,48234,"Wayne County",1922,864,sqft,1187,1,3,13,0,1.61,9,2024-11-22,https://www.zillow.com/homedetails/19662-Mitchell-St-Detroit-MI-48234/88096131_zpid/,"2024-11-23 09:30:22",500,21004,100984,2539
3724246,160750,"Recently Sold",Condo,2024-07-30,"2728 N Hampden Ct APT 803",Chicago,IL,60614,"Cook County",1968,550,sqft,1878,1,NULL,57,0,1.89,9,2024-11-22,https://www.zillow.com/homedetails/2728-N-Hampden-Ct-APT-803-Chicago-IL-60614/3724246_zpid/,"2024-11-23 09:30:22",501,35040,45648,2615
1225771,131000,"Recently Sold","Single Family",2024-11-04,"1905 N Arlene Dr",Indianapolis,IN,46219,"Marion County",1957,1073,sqft,1409,1,3,639,49,0.86,9,2024-11-22,https://www.zillow.com/homedetails/1905-N-Arlene-Dr-Indianapolis-IN-46219/1225771_zpid/,"2024-11-23 09:30:22",502,3119,NULL,1897
88175151,230000,"Recently Sold","Single Family",2024-10-30,"18419 Hartwell St",Detroit,MI,48235,"Wayne County",1938,2463,sqft,1583,2,3,365,43,1.61,9,2024-11-22,https://www.zillow.com/homedetails/18419-Hartwell-St-Detroit-MI-48235/88175151_zpid/,"2024-11-23 09:30:22",503,18516,100965,2602
33399377,225000,"Recently Sold","Single Family",2024-10-26,"17113 Neff Rd",Cleveland,OH,44119,"Cuyahoga County",1925,1552,sqft,1439,3,4,1124,29,2,9,2024-11-22,https://www.zillow.com/homedetails/17113-Neff-Rd-Cleveland-OH-44119/33399377_zpid/,"2024-11-23 09:30:22",504,91656,70860,2074
3729886,325000,"Recently Sold",Condo,2024-08-15,"2430 N Southport Ave APT 2R",Chicago,IL,60614,"Cook County",NULL,1717,sqft,3983,2,2,143,1,1.89,9,2024-11-22,https://www.zillow.com/homedetails/2430-N-Southport-Ave-APT-2R-Chicago-IL-60614/3729886_zpid/,"2024-11-23 09:30:22",505,35042,82094,2901
1218569,240000,"Recently Sold","Single Family",2024-10-12,"919 N Ritter Ave",Indianapolis,IN,46219,"Marion County",1938,2052,sqft,1140,1,2,104,4,0.86,9,2024-11-22,https://www.zillow.com/homedetails/919-N-Ritter-Ave-Indianapolis-IN-46219/1218569_zpid/,"2024-11-23 09:30:22",506,52927,NULL,2112
88424039,55000,"Recently Sold","Single Family",2024-11-22,"14024 Cherrylawn St",Detroit,MI,48238,"Wayne County",1942,960,sqft,1269,1,3,2,0,1.61,9,2024-11-22,https://www.zillow.com/homedetails/14024-Cherrylawn-St-Detroit-MI-48238/88424039_zpid/,"2024-11-23 09:30:22",507,40408,100976,2130
33440766,1900,"For Rent","Single Family",2024-11-16,"3789 Lee Heights Blvd",Cleveland,OH,44128,"Cuyahoga County",1942,1246,sqft,1333,1,3,16,0,2,144,NULL,https://www.zillow.com/homedetails/3789-Lee-Heights-Blvd-Cleveland-OH-44128/33440766_zpid/,"2024-11-23 09:30:22",508,89055,70918,2274
4168411,250000,"Recently Sold","Single Family",2024-09-30,"9800 S Manistee Ave",Chicago,IL,60617,"Cook County",1960,1300,sqft,2139,2,3,105,0,1.89,9,2024-11-22,https://www.zillow.com/homedetails/9800-S-Manistee-Ave-Chicago-IL-60617/4168411_zpid/,"2024-11-23 09:30:22",509,10252,NULL,2094
1257224,375000,"Recently Sold","Single Family",2024-10-18,"6020 Winthrop Ave",Indianapolis,IN,46220,"Marion County",1939,2286,sqft,2331,2,3,156,1,0.86,9,2024-11-22,https://www.zillow.com/homedetails/6020-Winthrop-Ave-Indianapolis-IN-46220/1257224_zpid/,"2024-11-23 09:30:22",510,37364,NULL,2266
3869016,775000,"Recently Sold",Condo,2024-11-22,"360 E Randolph St APT 3702",Chicago,IL,60601,"Cook County",1982,1450,sqft,4245,2,2,0,0,1.89,9,2024-11-22,https://www.zillow.com/homedetails/360-E-Randolph-St-APT-3702-Chicago-IL-60601/3869016_zpid/,"2024-11-23 09:30:22",511,56609,2857,2380
4110777,257000,"Recently Sold","Single Family",2024-03-20,"8811 S Bennett Ave",Chicago,IL,60617,"Cook County",1955,1052,sqft,2159,2,3,48,3,1.89,9,2024-11-22,https://www.zillow.com/homedetails/8811-S-Bennett-Ave-Chicago-IL-60617/4110777_zpid/,"2024-11-23 09:30:22",512,10251,98728,2320
1277422,353000,"Recently Sold","Single Family",2024-09-04,"7022 Steinmeier Dr",Indianapolis,IN,46220,"Marion County",1987,1818,sqft,2089,2,3,164,3,0.86,9,2024-11-22,https://www.zillow.com/homedetails/7022-Steinmeier-Dr-Indianapolis-IN-46220/1277422_zpid/,"2024-11-23 09:30:22",513,30511,NULL,2304
3870207,400000,"Recently Sold",Condo,2024-10-18,"155 N Harbor Dr APT 1907",Chicago,IL,60601,"Cook County",1974,990,sqft,3114,2,2,178,1,1.89,9,2024-11-22,https://www.zillow.com/homedetails/155-N-Harbor-Dr-APT-1907-Chicago-IL-60601/3870207_zpid/,"2024-11-23 09:30:22",514,56608,78807,2134
4111360,142500,"Recently Sold","Single Family",2024-10-22,"9054 S Jeffery Blvd",Chicago,IL,60617,"Cook County",1942,1260,sqft,1698,2,3,365,13,1.89,9,2024-11-22,https://www.zillow.com/homedetails/9054-S-Jeffery-Blvd-Chicago-IL-60617/4111360_zpid/,"2024-11-23 09:30:22",515,10255,NULL,2439
1245997,241000,"Recently Sold","Single Family",2024-11-01,"5930 Broadway St",Indianapolis,IN,46220,"Marion County",1931,2056,sqft,1754,1,2,2250,135,0.86,9,2024-11-22,https://www.zillow.com/homedetails/5930-Broadway-St-Indianapolis-IN-46220/1245997_zpid/,"2024-11-23 09:30:22",516,37365,NULL,2085
253421280,1250000,"Recently Sold",Condo,2024-09-09,"330 S Michigan Ave APT 1908",Chicago,IL,60604,"Cook County",1900,5000,sqft,7911,5,3,125,6,1.89,9,2024-11-22,https://www.zillow.com/homedetails/330-S-Michigan-Ave-APT-1908-Chicago-IL-60604/253421280_zpid/,"2024-11-23 09:30:22",517,44432,NULL,2650
4171054,222000,"Recently Sold","Single Family",2024-10-16,"10938 S Avenue M",Chicago,IL,60617,"Cook County",1943,2609,sqft,1795,1,3,40,3,1.89,9,2024-11-22,https://www.zillow.com/homedetails/10938-S-Avenue-M-Chicago-IL-60617/4171054_zpid/,"2024-11-23 09:30:22",518,35134,NULL,2195
70473029,307500,"Recently Sold",Condo,2024-09-16,"732 S Financial Pl APT 415",Chicago,IL,60605,"Cook County",1908,1034,sqft,2200,1,1,69,3,1.89,9,2024-11-22,https://www.zillow.com/homedetails/732-S-Financial-Pl-APT-415-Chicago-IL-60605/70473029_zpid/,"2024-11-23 09:30:22",519,44430,2837,2183
2099974196,810000,"Recently Sold",Condo,2024-10-11,"2825 N Halsted St #3S",Chicago,IL,60657,"Cook County",2018,1647,sqft,4472,2,3,104,0,1.89,9,2024-11-22,https://www.zillow.com/homedetails/2825-N-Halsted-St-3S-Chicago-IL-60657/2099974196_zpid/,"2024-11-23 09:30:22",520,35048,NULL,2545
3645309,575000,"Recently Sold","Single Family",2024-08-14,"4128 N Lawndale Ave",Chicago,IL,60618,"Cook County",1906,1986,sqft,3941,4,4,70,0,1.89,9,2024-11-22,https://www.zillow.com/homedetails/4128-N-Lawndale-Ave-Chicago-IL-60618/3645309_zpid/,"2024-11-23 09:30:22",521,24250,59340,1812
80623684,244000,"Recently Sold",Condo,2024-10-16,"3516 N Hamlin Ave #3",Chicago,IL,60618,"Cook County",2007,NULL,sqft,2158,1,2,93,0,1.89,9,2024-11-22,https://www.zillow.com/homedetails/3516-N-Hamlin-Ave-3-Chicago-IL-60618/80623684_zpid/,"2024-11-23 09:30:22",522,15844,72526,2953
3872292,180000,"Recently Sold",Condo,2024-09-09,"899 S Plymouth Ct APT 2407",Chicago,IL,60605,"Cook County",1981,NULL,sqft,1991,1,1,74,0,1.89,9,2024-11-22,https://www.zillow.com/homedetails/899-S-Plymouth-Ct-APT-2407-Chicago-IL-60605/3872292_zpid/,"2024-11-23 09:30:22",523,44434,NULL,2573
4114945,255000,"Recently Sold","Single Family",2024-08-29,"9349 S Woodlawn Ave",Chicago,IL,60619,"Cook County",1954,1400,sqft,2047,2,3,16,0,1.89,9,2024-11-22,https://www.zillow.com/homedetails/9349-S-Woodlawn-Ave-Chicago-IL-60619/4114945_zpid/,"2024-11-23 09:30:22",524,57799,NULL,2609
87724850,644000,"Recently Sold",Condo,2024-10-03,"1019 W Monroe St UNIT 3W",Chicago,IL,60607,"Cook County",2006,NULL,sqft,2993,2,2,133,6,1.89,9,2024-11-22,https://www.zillow.com/homedetails/1019-W-Monroe-St-UNIT-3W-Chicago-IL-60607/87724850_zpid/,"2024-11-23 09:30:22",525,56613,97211,2171
158604665,5300000,"Recently Sold","Single Family",2024-08-26,"1736 N Wood St",Chicago,IL,60622,"Cook County",2013,8000,sqft,7609,6,5,613,26,1.89,9,2024-11-22,https://www.zillow.com/homedetails/1736-N-Wood-St-Chicago-IL-60622/158604665_zpid/,"2024-11-23 09:30:22",526,56578,NULL,2216
3861726,405000,"Recently Sold",Condo,2024-10-22,"110 N Peoria St UNIT 302",Chicago,IL,60607,"Cook County",1907,1175,sqft,2715,1,1,1214,74,1.89,9,2024-11-22,https://www.zillow.com/homedetails/110-N-Peoria-St-UNIT-302-Chicago-IL-60607/3861726_zpid/,"2024-11-23 09:30:22",527,56599,2499,2473
3722012,263250,"Recently Sold",Condo,2024-10-10,"3100 N Lake Shore Dr APT 1404",Chicago,IL,60657,"Cook County",1951,NULL,sqft,1817,1,1,185,9,1.89,9,2024-11-22,https://www.zillow.com/homedetails/3100-N-Lake-Shore-Dr-APT-1404-Chicago-IL-60657/3722012_zpid/,"2024-11-23 09:30:22",528,24205,NULL,2381
3874390,390000,"Recently Sold",Townhouse,2024-10-10,"809 S Racine Ave",Chicago,IL,60607,"Cook County",1978,1500,sqft,2853,2,3,1320,72,1.89,9,2024-11-22,https://www.zillow.com/homedetails/809-S-Racine-Ave-Chicago-IL-60607/3874390_zpid/,"2024-11-23 09:30:22",529,56620,NULL,3140
65559902,475000,"Recently Sold",Condo,2024-10-25,"3359 N Clifton Ave #2",Chicago,IL,60657,"Cook County",1895,NULL,sqft,3341,2,2,2119,189,1.89,9,2024-11-22,https://www.zillow.com/homedetails/3359-N-Clifton-Ave-2-Chicago-IL-60657/65559902_zpid/,"2024-11-23 09:30:22",530,24206,59333,2744
80838699,470000,"Recently Sold",Condo,2024-10-17,"1040 N Paulina St APT 1F",Chicago,IL,60622,"Cook County",NULL,NULL,sqft,3937,3,3,281,18,1.89,9,2024-11-22,https://www.zillow.com/homedetails/1040-N-Paulina-St-APT-1F-Chicago-IL-60622/80838699_zpid/,"2024-11-23 09:30:22",531,56569,2784,2303
49910614,695000,"Recently Sold",Condo,2024-09-11,"850 W Adams St APT 5E",Chicago,IL,60607,"Cook County",1925,2000,sqft,4048,2,2,74,0,1.89,9,2024-11-22,https://www.zillow.com/homedetails/850-W-Adams-St-APT-5E-Chicago-IL-60607/49910614_zpid/,"2024-11-23 09:30:22",532,56610,NULL,1861
123620141,270000,"Recently Sold","Single Family",2024-09-17,"6340 Emerald Field Way",Indianapolis,IN,46221,"Marion County",2016,1824,sqft,1910,3,3,39,0,0.86,9,2024-11-22,https://www.zillow.com/homedetails/6340-Emerald-Field-Way-Indianapolis-IN-46221/123620141_zpid/,"2024-11-23 09:30:22",533,49235,NULL,2324
2066584847,785000,"Recently Sold",Condo,2024-11-22,"1349 W Belmont Ave #2W",Chicago,IL,60657,"Cook County",2014,NULL,sqft,3374,2,3,141,2,1.89,9,2024-11-22,https://www.zillow.com/homedetails/1349-W-Belmont-Ave-2W-Chicago-IL-60657/2066584847_zpid/,"2024-11-23 09:30:22",534,24208,NULL,2826
89893171,460000,"Recently Sold",Condo,2024-10-03,"901 W Madison St UNIT 510",Chicago,IL,60607,"Cook County",2008,1150,sqft,3581,2,2,106,5,1.89,9,2024-11-22,https://www.zillow.com/homedetails/901-W-Madison-St-UNIT-510-Chicago-IL-60607/89893171_zpid/,"2024-11-23 09:30:22",535,56612,NULL,2158
1127701,285000,"Recently Sold","Single Family",2024-10-07,"6654 Blackthorn Dr",Indianapolis,IN,46221,"Marion County",1997,3740,sqft,2001,2,3,498,19,0.86,9,2024-11-22,https://www.zillow.com/homedetails/6654-Blackthorn-Dr-Indianapolis-IN-46221/1127701_zpid/,"2024-11-23 09:30:22",536,49233,NULL,2100
3621168,575000,"Recently Sold","Single Family",2024-10-09,"5837 N Spaulding Ave",Chicago,IL,60659,"Cook County",1951,2095,sqft,2926,3,3,52,0,1.89,9,2024-11-22,https://www.zillow.com/homedetails/5837-N-Spaulding-Ave-Chicago-IL-60659/3621168_zpid/,"2024-11-23 09:30:22",537,15756,NULL,2440
2085175191,620000,"Recently Sold",Condo,2024-09-27,"2238 W Walton St #2",Chicago,IL,60622,"Cook County",1914,NULL,sqft,3117,2,3,83,7,1.89,9,2024-11-22,https://www.zillow.com/homedetails/2238-W-Walton-St-2-Chicago-IL-60622/2085175191_zpid/,"2024-11-23 09:30:22",538,59025,NULL,2772
3695396,140000,"Recently Sold",Condo,2024-10-03,"5601 N Sheridan Rd APT 7D",Chicago,IL,60660,"Cook County",1966,NULL,sqft,1789,2,1,82,1,1.89,9,2024-11-22,https://www.zillow.com/homedetails/5601-N-Sheridan-Rd-APT-7D-Chicago-IL-60660/3695396_zpid/,"2024-11-23 09:30:22",539,10076,NULL,2290
1289263,82500,"Recently Sold","Single Family",2024-11-17,"3565 W 11th St",Indianapolis,IN,46222,"Marion County",1950,720,sqft,1063,1,2,493,29,0.86,9,2024-11-22,https://www.zillow.com/homedetails/3565-W-11th-St-Indianapolis-IN-46222/1289263_zpid/,"2024-11-23 09:30:22",540,52209,NULL,2191
70465546,375000,"Recently Sold",Condo,2024-10-02,"2158 W Grand Ave UNIT 508",Chicago,IL,60622,"Cook County",2003,1234,sqft,3317,2,2,170,6,1.89,9,2024-11-22,https://www.zillow.com/homedetails/2158-W-Grand-Ave-UNIT-508-Chicago-IL-60622/70465546_zpid/,"2024-11-23 09:30:22",541,56564,NULL,2184
3692860,305000,"Recently Sold",Condo,2024-11-12,"6033 N Sheridan Rd APT 31K",Chicago,IL,60660,"Cook County",1972,1433,sqft,2605,2,2,32,0,1.89,9,2024-11-22,https://www.zillow.com/homedetails/6033-N-Sheridan-Rd-APT-31K-Chicago-IL-60660/3692860_zpid/,"2024-11-23 09:30:22",542,10073,2816,2623
1293165,125000,"Recently Sold","Single Family",2024-10-14,"1136 Sharon Ave",Indianapolis,IN,46222,"Marion County",1947,1152,sqft,1291,1,3,472,39,0.86,9,2024-11-22,https://www.zillow.com/homedetails/1136-Sharon-Ave-Indianapolis-IN-46222/1293165_zpid/,"2024-11-23 09:30:22",543,63490,2873,2280
87723754,345000,"Recently Sold",Condo,2024-10-10,"4920 N Saint Louis Ave APT 2",Chicago,IL,60625,"Cook County",NULL,1400,sqft,2241,2,2,392,16,1.89,9,2024-11-22,https://www.zillow.com/homedetails/4920-N-Saint-Louis-Ave-APT-2-Chicago-IL-60625/87723754_zpid/,"2024-11-23 09:30:22",544,24249,NULL,1876
70472446,442985,"Recently Sold",Condo,2024-09-27,"210 S Desplaines St APT 401",Chicago,IL,60661,"Cook County",2001,1335,sqft,3609,2,2,61,1,1.89,9,2024-11-22,https://www.zillow.com/homedetails/210-S-Desplaines-St-APT-401-Chicago-IL-60661/70472446_zpid/,"2024-11-23 09:30:22",545,56617,2549,2497
1098729,135000,"Recently Sold","Single Family",2024-05-16,"110 S Elder Ave",Indianapolis,IN,46222,"Marion County",1975,2070,sqft,1858,2,3,55,1,0.86,9,2024-11-22,https://www.zillow.com/homedetails/110-S-Elder-Ave-Indianapolis-IN-46222/1098729_zpid/,"2024-11-23 09:30:22",546,63494,NULL,2121
352156372,1523750,"Recently Sold","Single Family",2024-08-01,"2608 W Winona St",Chicago,IL,60625,"Cook County",2021,3690,sqft,5816,4,5,52,0,1.89,9,2024-11-22,https://www.zillow.com/homedetails/2608-W-Winona-St-Chicago-IL-60625/352156372_zpid/,"2024-11-23 09:30:22",547,18442,NULL,2590
65572028,300000,"Recently Sold",Condo,2024-10-11,"1525 S Sangamon St UNIT 309",Chicago,IL,60608,"Cook County",2003,1200,sqft,2375,2,2,195,11,1.89,9,2024-11-22,https://www.zillow.com/homedetails/1525-S-Sangamon-St-UNIT-309-Chicago-IL-60608/65572028_zpid/,"2024-11-23 09:30:22",548,56562,NULL,1815
3863003,510000,"Recently Sold",Condo,2024-10-04,"616 W Fulton St APT 202",Chicago,IL,60661,"Cook County",1997,NULL,sqft,2815,2,2,77,2,1.89,9,2024-11-22,https://www.zillow.com/homedetails/616-W-Fulton-St-APT-202-Chicago-IL-60661/3863003_zpid/,"2024-11-23 09:30:22",549,56616,2495,3144
54532568,373000,"Recently Sold",Condo,2024-10-23,"4455 N Rockwell St APT 1",Chicago,IL,60625,"Cook County",1926,1200,sqft,2310,1,3,1107,65,1.89,9,2024-11-22,https://www.zillow.com/homedetails/4455-N-Rockwell-St-APT-1-Chicago-IL-60625/54532568_zpid/,"2024-11-23 09:30:22",550,18436,NULL,2673
89971012,255000,"Recently Sold",Condo,2024-10-24,"1550 S Blue Island Ave UNIT 901",Chicago,IL,60608,"Cook County",1928,NULL,sqft,2099,2,2,536,30,1.89,9,2024-11-22,https://www.zillow.com/homedetails/1550-S-Blue-Island-Ave-UNIT-901-Chicago-IL-60608/89971012_zpid/,"2024-11-23 09:30:22",551,56618,NULL,2115
336884258,0,"Recently Sold",Townhouse,2024-04-01,"1945 Kearney Ct",Dallas,TX,75204,"Dallas County",2022,2188,sqft,4463,4,3,77,2,1.57,9,2024-11-22,https://www.zillow.com/homedetails/1945-Kearney-Ct-Dallas-TX-75204/336884258_zpid/,"2024-11-23 09:30:22",552,22265,55813,2941
1293868,172500,"Recently Sold","Single Family",2024-08-27,"530 N Alton Ave",Indianapolis,IN,46222,"Marion County",2019,1125,sqft,1567,2,3,450,35,0.86,9,2024-11-22,https://www.zillow.com/homedetails/530-N-Alton-Ave-Indianapolis-IN-46222/1293868_zpid/,"2024-11-23 09:30:22",553,63495,NULL,1988
26720034,0,"Recently Sold",Condo,2024-09-22,"2181 Kessler Ct #3",Dallas,TX,75208,"Dallas County",1974,1805,sqft,2699,2,3,256,4,1.57,9,2024-11-22,https://www.zillow.com/homedetails/2181-Kessler-Ct-3-Dallas-TX-75208/26720034_zpid/,"2024-11-23 09:30:22",554,6644,55817,2215
2120358774,695000,"Recently Sold",Condo,2024-08-13,"1242 N Lake Shore Dr #6S",Chicago,IL,60610,"Cook County",1929,2240,sqft,5751,3,2,254,7,0,9,2024-11-22,https://www.zillow.com/homedetails/1242-N-Lake-Shore-Dr-6S-Chicago-IL-60610/2120358774_zpid/,"2024-11-23 09:30:22",555,35041,NULL,2432
1106596,127000,"Recently Sold","Single Family",2024-10-30,"240 E Caven St",Indianapolis,IN,46225,"Marion County",1977,1175,sqft,1825,1,3,881,40,0.86,9,2024-11-22,https://www.zillow.com/homedetails/240-E-Caven-St-Indianapolis-IN-46225/1106596_zpid/,"2024-11-23 09:30:22",556,52925,NULL,1928
96522848,0,"Recently Sold","Single Family",2024-09-07,"3610 Carl St",Dallas,TX,75210,"Dallas County",2024,1407,sqft,2134,3,4,81,4,1.57,9,2024-11-22,https://www.zillow.com/homedetails/3610-Carl-St-Dallas-TX-75210/96522848_zpid/,"2024-11-23 09:30:22",557,25958,55825,2708
87707869,290000,"Recently Sold",Condo,2024-10-07,"1221 N Dearborn St APT 410S",Chicago,IL,60610,"Cook County",1972,NULL,sqft,2818,2,2,190,3,1.89,9,2024-11-22,https://www.zillow.com/homedetails/1221-N-Dearborn-St-APT-410S-Chicago-IL-60610/87707869_zpid/,"2024-11-23 09:30:22",558,35043,107360,2369
1193132,355000,"Recently Sold","Single Family",2024-10-04,"3406 Kenilworth Dr",Indianapolis,IN,46228,"Marion County",1964,2036,sqft,2171,3,4,43,1,0.86,9,2024-11-22,https://www.zillow.com/homedetails/3406-Kenilworth-Dr-Indianapolis-IN-46228/1193132_zpid/,"2024-11-23 09:30:22",559,20767,NULL,2297
3640071,325000,"Recently Sold","Single Family",2024-11-01,"5347 N Bernard St",Chicago,IL,60625,"Cook County",1921,NULL,sqft,2340,1,3,1601,103,1.89,9,2024-11-22,https://www.zillow.com/homedetails/5347-N-Bernard-St-Chicago-IL-60625/3640071_zpid/,"2024-11-23 09:30:22",560,15758,NULL,2520
26811746,0,"Recently Sold","Single Family",2024-02-07,"12208 Jupiter Rd",Dallas,TX,75218,"Dallas County",1953,1040,sqft,2128,1,3,110,3,1.57,9,2024-11-22,https://www.zillow.com/homedetails/12208-Jupiter-Rd-Dallas-TX-75218/26811746_zpid/,"2024-11-23 09:30:22",561,19375,2859,2674
58359232,263000,"Recently Sold","Single Family",2024-09-10,"3724 W Wilson Ave #1W",Chicago,IL,60625,"Cook County",1926,1600,sqft,2899,2,3,49,2,1.89,9,2024-11-22,https://www.zillow.com/homedetails/3724-W-Wilson-Ave-1W-Chicago-IL-60625/58359232_zpid/,"2024-11-23 09:30:22",562,24248,43079,2388
61870034,0,"Recently Sold",Condo,2024-10-11,"3505 Turtle Creek Blvd APT 3F",Dallas,TX,75219,"Dallas County",2000,1190,sqft,3611,2,1,65,3,1.57,9,2024-11-22,https://www.zillow.com/homedetails/3505-Turtle-Creek-Blvd-APT-3F-Dallas-TX-75219/61870034_zpid/,"2024-11-23 09:30:22",563,22263,2484,2181
26924680,0,"Recently Sold",Condo,2024-03-10,"3510 Turtle Creek Blvd APT 3B",Dallas,TX,75219,"Dallas County",1984,2541,sqft,6071,3,2,475,20,1.57,9,2024-11-22,https://www.zillow.com/homedetails/3510-Turtle-Creek-Blvd-APT-3B-Dallas-TX-75219/26924680_zpid/,"2024-11-23 09:30:22",564,22267,2920,2472
26730076,0,"Recently Sold","Single Family",2024-07-10,"1923 Wilbur St",Dallas,TX,75224,"Dallas County",1952,1638,sqft,2497,2,4,61,0,1.57,9,2024-11-22,https://www.zillow.com/homedetails/1923-Wilbur-St-Dallas-TX-75224/26730076_zpid/,"2024-11-23 09:30:22",565,36913,55821,2306
13390034,510000,"Recently Sold",Townhouse,2024-10-10,"1424 Locust Street",Denver,CO,80220,"Denver County",1940,1745,sqft,2756,2,3,194,11,0.42,9,2024-11-22,https://www.zillow.com/homedetails/1424-Locust-St-Denver-CO-80220/13390034_zpid/,"2024-11-23 09:30:22",566,37824,90909,2446
26807428,0,"Recently Sold","Single Family",NULL,"3648 Norcross Ln",Dallas,TX,75229,"Dallas County",1959,2198,sqft,3363,2,3,16,0,1.57,9,2024-11-22,https://www.zillow.com/homedetails/3648-Norcross-Ln-Dallas-TX-75229/26807428_zpid/,"2024-11-23 09:30:22",567,13395,2908,2576
13026977,315000,"Recently Sold","Single Family",2024-09-18,"2441 W 55th Avenue",Denver,CO,80221,"Adams County",1947,1352,sqft,2910,2,4,1161,38,0.59,9,2024-11-22,https://www.zillow.com/homedetails/2441-W-55th-Ave-Denver-CO-80221/13026977_zpid/,"2024-11-23 09:30:22",568,41550,81719,2159
26750756,0,"Recently Sold","Single Family",2024-11-01,"6983 Walling Ln",Dallas,TX,75231,"Dallas County",1960,1899,sqft,3373,2,3,1509,74,1.57,9,2024-11-22,https://www.zillow.com/homedetails/6983-Walling-Ln-Dallas-TX-75231/26750756_zpid/,"2024-11-23 09:30:22",569,16163,2773,2387
2054706590,456500,"Recently Sold",Townhouse,2024-09-12,"3511 W 63rd Place",Denver,CO,80221,"Adams County",2021,1182,sqft,2752,3,2,128,6,0.59,9,2024-11-22,https://www.zillow.com/homedetails/3511-W-63rd-Pl-Denver-CO-80221/2054706590_zpid/,"2024-11-23 09:30:22",570,41548,90879,3128
26899585,0,"Recently Sold",Condo,2024-10-24,"9801 Royal Ln APT 106",Dallas,TX,75231,"Dallas County",1981,767,sqft,1301,1,1,357,18,1.57,9,2024-11-22,https://www.zillow.com/homedetails/9801-Royal-Ln-APT-106-Dallas-TX-75231/26899585_zpid/,"2024-11-23 09:30:22",571,27850,55837,2177
13405539,785000,"Recently Sold","Single Family",2024-02-07,"1373 S Eudora Street",Denver,CO,80222,"Denver County",1955,2210,sqft,3757,3,4,469,25,0.42,9,2024-11-22,https://www.zillow.com/homedetails/1373-S-Eudora-St-Denver-CO-80222/13405539_zpid/,"2024-11-23 09:30:22",572,12949,70627,2686
112852676,177002,"Recently Sold","Single Family",2024-08-13,"9001 Hibben Ave",Indianapolis,IN,46229,"Marion County",1951,1688,sqft,1461,2,2,130,5,0.86,9,2024-11-22,https://www.zillow.com/homedetails/9001-Hibben-Ave-Indianapolis-IN-46229/112852676_zpid/,"2024-11-23 09:30:22",573,2283,2465,2221
80827122,360000,"Recently Sold",Condo,2024-09-11,"7716 N Paulina St APT 1S",Chicago,IL,60626,"Cook County",1923,1809,sqft,2817,3,3,941,79,1.89,9,2024-11-22,https://www.zillow.com/homedetails/7716-N-Paulina-St-APT-1S-Chicago-IL-60626/80827122_zpid/,"2024-11-23 09:30:22",574,20666,2531,2633
